"id","account_name","page_type","retailer_sku_name","offer","pick_up_availability","fastest_delivery","delivery_availability","sku_status","promotion_type","trend_rank","main_rank","bsr_rank","product_url","calendar_week","crawl_datetime","batch_id","main_page_number","bsr_page_number","promotion_position"
"20758","Bestbuy","main","Samsung - 85” Class U8000F Series Crystal UHD 4K Smart Tizen TV (2025)",,"Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,,"11","54","https://www.bestbuy.com/product/samsung-85-class-u8000f-series-crystal-uhd-4k-smart-tizen-tv-2025/J3ZYG2V4Y2","w21","2026-05-18 00:01:39","b_20260518_000009","1","3",
"20759","Bestbuy","main","Insignia™ - 65"" Class F50 Series LED 4K UHD Smart Fire TV","3","Pick up in 1 hour",,"Delivery as soon as Sat, May 23",,,"9","12","16","https://www.bestbuy.com/product/insignia-65-class-f50-series-led-4k-uhd-smart-fire-tv/J2FPJKSFY7","w21","2026-05-18 00:01:39","b_20260518_000009","1","1",
"20752","Bestbuy","main","Roku - 40"" Class Select Series Full HD (1080p) LED Smart RokuTV (2026)","1","Pick up Fri, May 22","Get it tomorrow   • FREE",,,,,"5","8","https://www.bestbuy.com/product/roku-40-class-select-series-full-hd-1080p-led-smart-rokutv-2026/J3PFCJQQXJ","w21","2026-05-18 00:01:39","b_20260518_000009","1","1",
"20760","Bestbuy","main","Hisense - 75"" Class U6 Pro MiniLED Series QLED 4K UHD Smart Fire TV (2026)","1","Pick up Wed, May 20",,"Delivery as soon as Thu, May 21","Sponsored",,,"13","7","https://www.bestbuy.com/product/hisense-75-class-u6-pro-miniled-series-qled-4k-uhd-smart-fire-tv-2026/J3Z9Z42WZ6/sku/6673624","w21","2026-05-18 00:01:39","b_20260518_000009","1","1",
"20769","Bestbuy","main","Insignia™ - 40"" Class FE Series LED Full HD Smart Fire TV","2","Pick up in 1 hour","Get it tomorrow   • FREE",,,,,"22","17","https://www.bestbuy.com/product/insignia-40-class-fe-series-led-full-hd-smart-fire-tv/J2FPJK97F3","w21","2026-05-18 00:01:39","b_20260518_000009","1","1",
"20756","Bestbuy","main","Insignia™ - 50"" Class F50 Series LED 4K UHD Smart Fire TV","3","Pick up Fri, May 22","Get it by Tue, May 19   • FREE",,,,,"9","10","https://www.bestbuy.com/product/insignia-50-class-f50-series-led-4k-uhd-smart-fire-tv/J2FPJKSFVR","w21","2026-05-18 00:01:39","b_20260518_000009","1","1",
"20755","Bestbuy","main","LG - 65” Class UA7050 Series LED AI 4K UHD Smart webOS TV (2025)","4","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,"7","8","12","https://www.bestbuy.com/product/lg-65-class-ua7050-series-led-ai-4k-uhd-smart-webos-tv-2025/JJ8VPZKYT2","w21","2026-05-18 00:01:39","b_20260518_000009","1","1",
"20753","Bestbuy","main","Samsung - 65"" Class U7900 Series UHD 4K Smart Tizen TV (2025)","1","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,"2","6","5","https://www.bestbuy.com/product/samsung-65-class-u7900-series-uhd-4k-smart-tizen-tv-2025/J3ZYG2V5VV","w21","2026-05-18 00:01:39","b_20260518_000009","1","1",
"20751","Bestbuy","main","TCL - 75"" Class A300W NXTVISION Series 4K QLED Lifestyle TV with Ultra Matte Screen and Flush Wall Mount (2024)","3","Pick up Wed, May 27",,"Delivery as soon as Sat, May 23","Sponsored",,,"4","13","https://www.bestbuy.com/product/tcl-75-class-a300w-nxtvision-series-4k-qled-lifestyle-tv-with-ultra-matte-screen-and-flush-wall-mount-2024/J36QYTK3TG/sku/6590119","w21","2026-05-18 00:01:39","b_20260518_000009","1","1",
"20764","Bestbuy","main","Samsung - 75” Class Q7F Series QLED 4K UHD SamsungVision AI Smart Tizen TV (2025)","1","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,"8","17","21","https://www.bestbuy.com/product/samsung-75-class-q7f-series-qled-4k-uhd-samsungvision-ai-smart-tizen-tv-2025/J3ZYGXCLLK","w21","2026-05-18 00:01:39","b_20260518_000009","1","1",
"20748","Bestbuy","main","TCL - 115"" QM7K Series 4K UHD QD Mini LED Smart TV with Google TV (2025)","1","Pick up Wed, May 20",,"Delivery as soon as Thu, May 21","Sponsored",,,"1","1","https://www.bestbuy.com/product/tcl-115-qm7k-series-4k-uhd-qd-mini-led-smart-tv-with-google-tv-2025/J36QYTQQLR/sku/6621473","w21","2026-05-18 00:01:39","b_20260518_000009","1","1",
"20768","Bestbuy","main","Insignia™ - 43"" Class F50 Series LED 4K UHD Smart Fire TV","2","Pick up Fri, May 22","Get it tomorrow   • FREE",,,,,"21","15","https://www.bestbuy.com/product/insignia-43-class-f50-series-led-4k-uhd-smart-fire-tv/J2FPJK9F8G","w21","2026-05-18 00:01:39","b_20260518_000009","1","1",
"20766","Bestbuy","main","Samsung - 65” Class Q7F Series QLED 4K UHD SamsungVision AI Smart Tizen TV (2025)","1","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,"10","19","18","https://www.bestbuy.com/product/samsung-65-class-q7f-series-qled-4k-uhd-samsungvision-ai-smart-tizen-tv-2025/J3ZYGXCLL9","w21","2026-05-18 00:01:39","b_20260518_000009","1","1",
"20761","Bestbuy","main","Roku - 32"" Class Select Series Full HD (1080p) LED Smart RokuTV (2026)","1","Pick up in 1 hour","Get it tomorrow   • FREE",,"Sponsored",,,"14","27","https://www.bestbuy.com/product/roku-32-class-select-series-full-hd-1080p-led-smart-rokutv-2026/J3PFCJQQ2K/sku/6673079","w21","2026-05-18 00:01:39","b_20260518_000009","1","2",
"20770","Bestbuy","main","Roku - 55"" Class Select Series 4K QLED Smart RokuTV (2026)","1","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,,"23","30","https://www.bestbuy.com/product/roku-55-class-select-series-4k-qled-smart-rokutv-2026/J3PFCJQR55","w21","2026-05-18 00:01:39","b_20260518_000009","1","2",
"20762","Bestbuy","main","Insignia™ - 55"" Class QF Series QLED 4K UHD Smart Fire TV","3","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,,"15","11","https://www.bestbuy.com/product/insignia-55-class-qf-series-qled-4k-uhd-smart-fire-tv/J2FPJK97F5","w21","2026-05-18 00:01:39","b_20260518_000009","1","1",
"20750","Bestbuy","main","Insignia™ - 55"" Class F50 Series LED 4K UHD Smart Fire TV","2","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,"DON’T-MISS DEALS ON TVs Big savings for a limited time","5","3","3","https://www.bestbuy.com/product/insignia-55-class-f50-series-led-4k-uhd-smart-fire-tv/J2FPJKSV76","w21","2026-05-18 00:01:39","b_20260518_000009","1","1","1"
"20767","Bestbuy","main","Hisense - 55"" Class U6 Pro MiniLED Series QLED 4K UHD Smart Fire TV (2026)",,"Pick up Wed, May 20",,"Delivery as soon as Thu, May 21","Sponsored",,,"20","14","https://www.bestbuy.com/product/hisense-55-class-u6-pro-miniled-series-qled-4k-uhd-smart-fire-tv-2026/J3Z9Z42W4J/sku/6673623","w21","2026-05-18 00:01:39","b_20260518_000009","1","1",
"20757","Bestbuy","main","Samsung - 75"" Class U7900 Series UHD 4K Smart Tizen TV (2025)",,"Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,"DON’T-MISS DEALS ON TVs Big savings for a limited time","3","10","9","https://www.bestbuy.com/product/samsung-75-class-u7900-series-uhd-4k-smart-tizen-tv-2025/J3ZYG2VFJX","w21","2026-05-18 00:01:39","b_20260518_000009","1","1","2"
"20765","Bestbuy","main","Insignia™ - 75"" Class QF Series QLED 4K UHD Smart Fire TV","3","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,,"18","19","https://www.bestbuy.com/product/insignia-75-class-qf-series-qled-4k-uhd-smart-fire-tv/J2FPJK97VP","w21","2026-05-18 00:01:39","b_20260518_000009","1","1",
"20749","Bestbuy","main","Samsung - 55"" Class U7900 Series UHD 4K Smart Tizen TV (2025)","1","Pick up Wed, May 27",,"Delivery as soon as Mon, May 25",,,"1","2","6","https://www.bestbuy.com/product/samsung-55-class-u7900-series-uhd-4k-smart-tizen-tv-2025/J3ZYG2V5FW","w21","2026-05-18 00:01:39","b_20260518_000009","1","1",
"20771","Bestbuy","main","TCL - 98"" Class Q6-Series 4K UHD QLED Smart Google TV (2024)","2","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,,"24","88","https://www.bestbuy.com/product/tcl-98-class-q6-series-4k-uhd-qled-smart-google-tv-2024/J36QYTWZWH","w21","2026-05-18 00:01:39","b_20260518_000009","1","4",
"20763","Bestbuy","main","Toshiba - 32"" Class V35 Series LED HD 720p Smart Fire TV (2025)","1","Pick up in 1 hour","Get it tomorrow   • FREE",,,,"6","16","2","https://www.bestbuy.com/product/toshiba-32-class-v35-series-led-hd-720p-smart-fire-tv-2025/J3Z9Z42R49","w21","2026-05-18 00:01:39","b_20260518_000009","1","1",
"20754","Bestbuy","main","Samsung - 75"" Class R85H Series Micro RGB 4K UHD SamsungVisionAI Smart Tizen TV (2026)","1","Pick up in 1 hour",,"Delivery as soon as Thu, May 21","Sponsored",,,"7","4","https://www.bestbuy.com/product/samsung-75-class-r85h-series-micro-rgb-4k-uhd-samsungvisionai-smart-tizen-tv-2026/JJGRF3HY6Z/sku/6671644","w21","2026-05-18 00:01:39","b_20260518_000009","1","1",
"20776","Bestbuy","main","Insignia™ - 85"" Class F50 Series LED 4K UHD Smart Fire TV","3","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,,"29","69","https://www.bestbuy.com/product/insignia-85-class-f50-series-led-4k-uhd-smart-fire-tv/J2FPJKSVC7","w21","2026-05-18 00:03:07","b_20260518_000009","2","3",
"20788","Bestbuy","main","Samsung - 98” Class DU8900F Series Crystal UHD 4K Smart Tizen TV (2025)",,"Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,,"41",,"https://www.bestbuy.com/product/samsung-98-class-du8900f-series-crystal-uhd-4k-smart-tizen-tv-2025/JJGRF3688Y","w21","2026-05-18 00:03:07","b_20260518_000009","2",,
"20787","Bestbuy","main","Pioneer - 65"" Class LED 4K UHD Smart Roku TV","3","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,,"40","41","https://www.bestbuy.com/product/pioneer-65-class-led-4k-uhd-smart-roku-tv/J2FPJK9SG8","w21","2026-05-18 00:03:07","b_20260518_000009","2","2",
"20789","Bestbuy","main","LG - 43” Class UA7000 Series LED AI 4K UHD Smart webOS TV (2025)","3","Pickup unavailable","Get it by Wed, May 20   • FREE",,,,,"42","35","https://www.bestbuy.com/product/lg-43-class-ua7000-series-led-ai-4k-uhd-smart-webos-tv-2025/JJ8VPZW5KG","w21","2026-05-18 00:03:07","b_20260518_000009","2","2",
"20772","Bestbuy","main","Samsung - 83"" Class S90H OLED 4K UHD SmartVision AI Smart Tizen TV (2026)","1","Pick up Wed, May 20",,"Delivery as soon as Thu, May 21","Sponsored",,,"25",,"https://www.bestbuy.com/product/samsung-83-class-s90h-oled-4k-uhd-smartvision-ai-smart-tizen-tv-2026/JJGRF3Q39H/sku/6671589","w21","2026-05-18 00:03:07","b_20260518_000009","2",,
"20793","Bestbuy","main","Toshiba - 50"" Class C350 Series LED 4K UHD Smart Fire TV","2","Pick up in 1 hour","Get it by Tue, May 19   • FREE",,,,,"46","70","https://www.bestbuy.com/product/toshiba-50-class-c350-series-led-4k-uhd-smart-fire-tv/J3Z9Z42LCS","w21","2026-05-18 00:03:07","b_20260518_000009","2","3",
"20790","Bestbuy","main","Samsung - 75” Class QN70F Series Neo QLED Mini LED 4K UHD SamsungVision AI Smart Tizen TV (2025)","1","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,,"43","64","https://www.bestbuy.com/product/samsung-75-class-qn70f-series-neo-qled-mini-led-4k-uhd-samsungvision-ai-smart-tizen-tv-2025/J3ZYG2F9W2","w21","2026-05-18 00:03:07","b_20260518_000009","2","3",
"20792","Bestbuy","main","LG - 75” Class UA7000 Series LED AI 4K UHD Smart webOS TV (2025)","3","Pick up Wed, May 27",,"Delivery as soon as Mon, May 25",,,,"45","80","https://www.bestbuy.com/product/lg-75-class-ua7000-series-led-ai-4k-uhd-smart-webos-tv-2025/JJ8VPZW4PX","w21","2026-05-18 00:03:07","b_20260518_000009","2","4",
"20778","Bestbuy","main","TCL - 85"" Class QM5K Series 4K UHD QD-Mini LED Smart TV with Google TV (2025)","2","Pick up in 1 hour",,"Delivery as soon as Sat, May 23","Sponsored",,,"31",,"https://www.bestbuy.com/product/tcl-85-class-qm5k-series-4k-uhd-qd-mini-led-smart-tv-with-google-tv-2025/J36QYTQW4Z/sku/6643446","w21","2026-05-18 00:03:07","b_20260518_000009","2",,
"20779","Bestbuy","main","Samsung - 55” Class Q7F Series QLED 4K UHD SamsungVision AI Smart Tizen TV (2025)","1","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,,"32","24","https://www.bestbuy.com/product/samsung-55-class-q7f-series-qled-4k-uhd-samsungvision-ai-smart-tizen-tv-2025/J3ZYGXCL3J","w21","2026-05-18 00:03:07","b_20260518_000009","2","1",
"20795","Bestbuy","main","Insignia™ - 32"" Class F20 Series LED HD (720p) Smart Fire TV","3","Pick up in 1 hour","Get it tomorrow   • FREE",,,,,"48","22","https://www.bestbuy.com/product/insignia-32-class-f20-series-led-hd-720p-smart-fire-tv/J2FPJK9PZH","w21","2026-05-18 00:03:07","b_20260518_000009","2","1",
"20794","Bestbuy","main","LG - 48"" Class B5 Series OLED AI 4K UHD Smart webOS TV (2025)","3","Pick up in 1 hour","Get it tomorrow   • FREE",,,,,"47","45","https://www.bestbuy.com/product/lg-48-class-b5-series-oled-ai-4k-uhd-smart-webos-tv-2025/JJ8VPZTK9F","w21","2026-05-18 00:03:07","b_20260518_000009","2","2",
"20791","Bestbuy","main","Hisense - 75"" Class U6 Series MiniLED QLED UHD 4K HDR Smart Fire TV (2026)","1","Pick up in 1 hour",,"Delivery as soon as Sat, May 23","Sponsored",,,"44","31","https://www.bestbuy.com/product/hisense-75-class-u6-series-miniled-qled-uhd-4k-hdr-smart-fire-tv-2026/J3Z9Z42Q4K/sku/6673650","w21","2026-05-18 00:03:07","b_20260518_000009","2","2",
"20786","Bestbuy","main","LG - 77"" Class C5 Series OLED evo AI 4K UHD Smart webOS TV (2025)","3","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,"Save up to $1,500 on select OLED TVs",,"39","71","https://www.bestbuy.com/product/lg-77-class-c5-series-oled-evo-ai-4k-uhd-smart-webos-tv-2025/JJ8VPZTRLJ","w21","2026-05-18 00:03:07","b_20260518_000009","2","3","5"
"20777","Bestbuy","main","Samsung - 43” Class U8000H Series Crystal UHD 4K Smart Tizen TV (2026)","1","Pick up in 1 hour","Get it tomorrow   • FREE",,,,,"30","23","https://www.bestbuy.com/product/samsung-43-class-u8000h-series-crystal-uhd-4k-smart-tizen-tv-2026/JJGRF3QT73","w21","2026-05-18 00:03:07","b_20260518_000009","2","1",
"20773","Bestbuy","main","LG - 65"" Class C5 Series OLED evo AI 4K UHD Smart webOS TV (2025)","3","Pick up Wed, May 20",,"Delivery as soon as Thu, May 21",,"DON’T-MISS DEALS ON TVs Big savings for a limited time","4","26","26","https://www.bestbuy.com/product/lg-65-class-c5-series-oled-evo-ai-4k-uhd-smart-webos-tv-2025/JJ8VPZTRG6","w21","2026-05-18 00:03:07","b_20260518_000009","2","2","5"
"20774","Bestbuy","main","Toshiba - 43"" Class C350 Series LED 4K UHD Smart Fire TV","2","Pick up in 1 hour","Get it tomorrow   • FREE",,,,,"27","42","https://www.bestbuy.com/product/toshiba-43-class-c350-series-led-4k-uhd-smart-fire-tv/J3Z9Z42LCX","w21","2026-05-18 00:03:07","b_20260518_000009","2","2",
"20781","Bestbuy","main","Roku - 24"" Class Select Series HD (720p) LED Smart RokuTV (2026)","1","Pick up in 1 hour","Get it tomorrow   • FREE",,,,,"34","66","https://www.bestbuy.com/product/roku-24-class-select-series-hd-720p-led-smart-rokutv-2026/J3PFCJQQCZ","w21","2026-05-18 00:03:07","b_20260518_000009","2","3",
"20780","Bestbuy","main","LG - 86” Class UA77 Series LED AI 4K UHD Smart webOS TV (2025)","3","Pick up Wed, May 20",,"Delivery as soon as Thu, May 21",,,,"33","78","https://www.bestbuy.com/product/lg-86-class-ua77-series-led-ai-4k-uhd-smart-webos-tv-2025/JJ8VPZTRCL","w21","2026-05-18 00:03:07","b_20260518_000009","2","4",
"20782","Bestbuy","main","LG - 77"" Class B5 Series OLED AI 4K UHD Smart webOS TV (2025)","5","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,,"35","67","https://www.bestbuy.com/product/lg-77-class-b5-series-oled-ai-4k-uhd-smart-webos-tv-2025/JJ8VPZTKZW","w21","2026-05-18 00:03:07","b_20260518_000009","2","3",
"20784","Bestbuy","main","New! - TCL - 85"" Class RM9L Series 4K UHD HDR RGB-Mini LED Smart TV with Google TV (2026)",,"Pick up Wed, May 27",,"Delivery as soon as Mon, May 25","Sponsored",,,"37",,"https://www.bestbuy.com/product/tcl-85-class-rm9l-series-4k-uhd-hdr-rgb-mini-led-smart-tv-with-google-tv-2026/J36QYTH8S6/sku/6673199","w21","2026-05-18 00:03:07","b_20260518_000009","2",,
"20783","Bestbuy","main","Insignia™ - 70"" Class F50 Series LED 4K UHD Smart Fire TV","2","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,,"36","63","https://www.bestbuy.com/product/insignia-70-class-f50-series-led-4k-uhd-smart-fire-tv/J2FPJKSVJJ","w21","2026-05-18 00:03:07","b_20260518_000009","2","3",
"20775","Bestbuy","main","Samsung - 83"" Class S95H OLED 4K UHD SmartVision AI Smart Tizen TV (2026)","1","Pick up Wed, May 20",,"Delivery as soon as Thu, May 21","Sponsored",,,"28",,"https://www.bestbuy.com/product/samsung-83-class-s95h-oled-4k-uhd-smartvision-ai-smart-tizen-tv-2026/JJGRF3Q3XS/sku/6671663","w21","2026-05-18 00:03:07","b_20260518_000009","2",,
"20785","Bestbuy","main","New! - LG - 75” Class NU700B Series LED Nano AI 4K UHD Smart webOS TV (2026)",,"Pick up Wed, May 20",,"Delivery as soon as Thu, May 21","Sponsored",,,"38","25","https://www.bestbuy.com/product/lg-75-class-nu700b-series-led-nano-ai-4k-uhd-smart-webos-tv-2026/JJ8VPZKFYQ/sku/6675539","w21","2026-05-18 00:03:07","b_20260518_000009","2","2",
"20817","Bestbuy","main","Hisense - 85"" Class U7 Series MiniLED QLED UHD 4K HDR Smart Google TV (2026)",,"Pick up Wed, May 20",,"Delivery as soon as Thu, May 21",,,,"70",,"https://www.bestbuy.com/product/hisense-85-class-u7-series-miniled-qled-uhd-4k-hdr-smart-google-tv-2026/J3Z9Z42HQQ","w21","2026-05-18 00:04:32","b_20260518_000009","3",,
"20815","Bestbuy","main","Toshiba - 85"" Class C350 Series LED 4K UHD Smart Fire TV","3","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,,"68","56","https://www.bestbuy.com/product/toshiba-85-class-c350-series-led-4k-uhd-smart-fire-tv/J3Z9Z42L2F","w21","2026-05-18 00:04:32","b_20260518_000009","3","3",
"20802","Bestbuy","main","Samsung - 75"" Class R95H Series Micro RGB 4K UHD SamsungVisionAI Smart Tizen TV (2026)",,"Pickup unavailable",,"Delivery unavailable","Sponsored",,,"55",,"https://www.bestbuy.com/product/samsung-75-class-r95h-series-micro-rgb-4k-uhd-samsungvisionai-smart-tizen-tv-2026/JJGRF3QLVW/sku/6671019","w21","2026-05-18 00:04:32","b_20260518_000009","3",,
"20807","Bestbuy","main","Roku - 65"" Class Select Series 4K QLED Smart RokuTV (2026)","1","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,,"60","60","https://www.bestbuy.com/product/roku-65-class-select-series-4k-qled-smart-rokutv-2026/J3PFCJQRFR","w21","2026-05-18 00:04:32","b_20260518_000009","3","3",
"20797","Bestbuy","main","Samsung - 50” Class U8000H Series Crystal UHD 4K Smart Tizen TV (2026)","1","Pick up in 1 hour","Get it tomorrow   • FREE",,,,,"50","29","https://www.bestbuy.com/product/samsung-50-class-u8000h-series-crystal-uhd-4k-smart-tizen-tv-2026/JJGRF3QT85","w21","2026-05-18 00:04:32","b_20260518_000009","3","2",
"20811","Bestbuy","main","Hisense - 85"" Class U6 Series MiniLED QLED UHD 4K HDR Smart Fire TV (2025)","2","Pickup unavailable",,"Delivery unavailable",,,,"64",,"https://www.bestbuy.com/product/hisense-85-class-u6-series-miniled-qled-uhd-4k-hdr-smart-fire-tv-2025/J3Z9Z42SG3","w21","2026-05-18 00:04:32","b_20260518_000009","3",,
"20798","Bestbuy","main","Hisense - 65"" Class U7 Series MiniLED QLED UHD 4K HDR Smart Google TV (2025)","4","Pick up Wed, May 20",,"Delivery as soon as Thu, May 21",,,,"51","93","https://www.bestbuy.com/product/hisense-65-class-u7-series-miniled-qled-uhd-4k-hdr-smart-google-tv-2025/J3Z9Z42YTJ","w21","2026-05-18 00:04:32","b_20260518_000009","3","4",
"20806","Bestbuy","main","Roku - 50"" Class 4K HDR LED Smart RokuTV","1","Pickup unavailable","Get it tomorrow   • FREE",,,,,"59",,"https://www.bestbuy.com/product/roku-50-class-4k-hdr-led-smart-rokutv/J3PFCJQYSX","w21","2026-05-18 00:04:32","b_20260518_000009","3",,
"20800","Bestbuy","main","Pioneer - 40"" Class LED Full HD (1080p) Smart Roku TV",,"Pick up Fri, May 22","Get it tomorrow   • FREE",,,,,"53","33","https://www.bestbuy.com/product/pioneer-40-class-led-full-hd-1080p-smart-roku-tv/J2FPJK9PZF","w21","2026-05-18 00:04:32","b_20260518_000009","3","2",
"20816","Bestbuy","main","TCL - 85"" Class QM6K Series 4K UHD HDR QD Mini LED Smart TV with Google TV (2025)","3","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,"DON’T-MISS DEALS ON TVs Big savings for a limited time",,"69",,"https://www.bestbuy.com/product/tcl-85-class-qm6k-series-4k-uhd-hdr-qd-mini-led-smart-tv-with-google-tv-2025/J36QYTQWFL","w21","2026-05-18 00:04:32","b_20260518_000009","3",,"4"
"20810","Bestbuy","main","LG - 65"" Class 85A Series QNED evo AI MiniLED 4K UHD Smart  webOS TV (2025)","5","Pick up Wed, May 20",,"Delivery as soon as Thu, May 21",,,,"63",,"https://www.bestbuy.com/product/lg-65-class-85a-series-qned-evo-ai-miniled-4k-uhd-smart-webos-tv-2025/JJ8VPZTR3Q","w21","2026-05-18 00:04:32","b_20260518_000009","3",,
"20812","Bestbuy","main","Pioneer - 50"" Class LED 4K UHD Smart Roku TV","1","Pick up in 1 hour","Get it by Tue, May 19   • FREE",,,,,"65","47","https://www.bestbuy.com/product/pioneer-50-class-led-4k-uhd-smart-roku-tv/J2FPJK9P43","w21","2026-05-18 00:04:32","b_20260518_000009","3","2",
"20803","Bestbuy","main","TCL - 65"" Class QM6K Series 4K UHD HDR QD Mini LED Smart TV with Google TV (2025)","4","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,,"56",,"https://www.bestbuy.com/product/tcl-65-class-qm6k-series-4k-uhd-hdr-qd-mini-led-smart-tv-with-google-tv-2025/J36QYTQW5K","w21","2026-05-18 00:04:32","b_20260518_000009","3",,
"20801","Bestbuy","main","Toshiba - 40"" Class V35 Series FHD 1080p Smart Fire TV (2025)",,"Pick up in 1 hour","Get it tomorrow   • FREE",,,,,"54","36","https://www.bestbuy.com/product/toshiba-40-class-v35-series-fhd-1080p-smart-fire-tv-2025/J3Z9Z42R43","w21","2026-05-18 00:04:32","b_20260518_000009","3","2",
"20805","Bestbuy","main","Insignia™ - 65"" Class QF Series QLED 4K UHD Smart Fire TV","3","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,,,"58","95","https://www.bestbuy.com/product/insignia-65-class-qf-series-qled-4k-uhd-smart-fire-tv/J2FPJK97V2","w21","2026-05-18 00:04:32","b_20260518_000009","3","4",
"20808","Bestbuy","main","LG - 75"" Class 92A Series QNED evo AI MiniLED 4K UHD Smart  webOS TV (2025)","4","Pick up Wed, May 27",,"Delivery as soon as Mon, May 25","Sponsored",,,"61",,"https://www.bestbuy.com/product/lg-75-class-92a-series-qned-evo-ai-miniled-4k-uhd-smart-webos-tv-2025/JJ8VPZW8ZR/sku/6621812","w21","2026-05-18 00:04:32","b_20260518_000009","3",,
"20809","Bestbuy","main","LG - 100"" Class 84B Series QNED evo AI Mini LED 4K Smart webOS TV (2026)","2","Pick up Wed, May 20",,"Delivery as soon as Thu, May 21","Sponsored",,,"62",,"https://www.bestbuy.com/product/lg-100-class-84b-series-qned-evo-ai-mini-led-4k-smart-webos-tv-2026/JJ8VPZKZCV/sku/6673124","w21","2026-05-18 00:04:32","b_20260518_000009","3",,
"20814","Bestbuy","main","TCL - 98"" Class QM6K Series 4K UHD HDR QD Mini LED Smart TV with Google TV (2025)","1","Pick up Wed, May 20",,"Delivery as soon as Thu, May 21","Sponsored",,,"67",,"https://www.bestbuy.com/product/tcl-98-class-qm6k-series-4k-uhd-hdr-qd-mini-led-smart-tv-with-google-tv-2025/J36QYTQ5JG/sku/6617499","w21","2026-05-18 00:04:32","b_20260518_000009","3",,
"20813","Bestbuy","main","LG - 55"" Class B5 Series OLED AI 4K UHD Smart webOS TV (2025)","2","Pick up in 1 hour",,"Delivery as soon as Thu, May 21",,"Save up to $1,500 on select OLED TVs",,"66","43","https://www.bestbuy.com/product/lg-55-class-b5-series-oled-ai-4k-uhd-smart-webos-tv-2025/JJ8VPZTKH9","w21","2026-05-18 00:04:32","b_20260518_000009","3","2","1"
"20799","Bestbuy","main","Samsung - 65"" Class R95H Series Micro RGB 4K UHD SamsungVisionAI Smart Tizen TV (2026)","1","Pick up in 1 hour",,"Delivery as soon as Thu, May 21","Sponsored",,,"52",,"https://www.bestbuy.com/product/samsung-65-class-r95h-series-micro-rgb-4k-uhd-samsungvisionai-smart-tizen-tv-2026/JJGRF3QPW7/sku/6671169","w21","2026-05-18 00:04:32","b_20260518_000009","3",,
"20818","Bestbuy","main","Pioneer - 43"" Class LED 4K UHD Smart Roku TV",,"Pick up in 1 hour","Get it tomorrow   • FREE",,,,,"71","39","https://www.bestbuy.com/product/pioneer-43-class-led-4k-uhd-smart-roku-tv/J2FPJK94SQ","w21","2026-05-18 00:04:32","b_20260518_000009","3","2",
"20804","Bestbuy","main","Hisense - 85"" Class U7 Series MiniLED QLED UHD 4K HDR Smart Google TV (2025)","4","Pick up Sat, May 30",,"Delivery as soon as Tue, May 26",,,,"57","57","https://www.bestbuy.com/product/hisense-85-class-u7-series-miniled-qled-uhd-4k-hdr-smart-google-tv-2025/J3Z9Z42Y53","w21","2026-05-18 00:04:32","b_20260518_000009","3","3",
"20796","Bestbuy","main","TCL - 65"" Class QM9K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)","3","Pick up Wed, May 27",,"Delivery as soon as Sat, May 23","Sponsored",,,"49","62","https://www.bestbuy.com/product/tcl-65-class-qm9k-series-4k-uhd-hdr-qd-mini-led-smart-tv-with-google-tv-2025/J36QYTQZXX/sku/6635430","w21","2026-05-18 00:04:32","b_20260518_000009","3","3",
"20839","Bestbuy","main","TCL - 50"" Class QM5K Series 4K UHD HDR QD-Mini LED Smart TV with Google TV (2025)","5","Pick up in 1 hour","Get it tomorrow   • FREE",,,,,"92",,"https://www.bestbuy.com/product/tcl-50-class-qm5k-series-4k-uhd-hdr-qd-mini-led-smart-tv-with-google-tv-2025/J36QYTT2Y8","w21","2026-05-18 00:05:52","b_20260518_000009","4",,
